641000	33.6460685	-117.8339481	6.255	17/03/2014 19:03:52
642000	33.6460647	-117.8338799	5.94225	17/03/2014 19:03:53
643000	33.646046	-117.8338169	5.69205	17/03/2014 19:03:54
643000	33.646046	-117.8338169	5.69205	17/03/2014 19:03:54
644000	33.6460912	-117.8337322	6.3801003	17/03/2014 19:03:55
645000	33.6461216	-117.8336674	5.8171496	17/03/2014 19:03:56
648000	33.6462553	-117.8335488	6.1299	17/03/2014 19:03:59
650000	33.646287	-117.8335949	0	17/03/2014 19:04:01
652000	33.646287	-117.8335949	0	17/03/2014 19:04:03
653000	33.646287	-117.8335949	0	17/03/2014 19:04:04
654000	33.646287	-117.8335949	0	17/03/2014 19:04:05
655000	33.646287	-117.8335949	0	17/03/2014 19:04:06
657000	33.646287	-117.8335949	0	17/03/2014 19:04:08
659000	33.646287	-117.8335949	0	17/03/2014 19:04:10
659000	33.646288	-117.833596	0	17/03/2014 19:04:10
660000	33.646288	-117.833596	0	17/03/2014 19:04:11
661000	33.646288	-117.833596	0	17/03/2014 19:04:12
662000	33.646288	-117.833596	0	17/03/2014 19:04:13
663000	33.646288	-117.833596	0	17/03/2014 19:04:14
664000	33.646288	-117.833596	0	17/03/2014 19:04:15
666000	33.646288	-117.833596	0	17/03/2014 19:04:17
667000	33.646288	-117.833596	0	17/03/2014 19:04:18
669000	33.646288	-117.833596	0	17/03/2014 19:04:20
670000	33.6462941	-117.8335902	0	17/03/2014 19:04:21
671000	33.6462941	-117.8335902	0	17/03/2014 19:04:22
673000	33.6462941	-117.8335902	0	17/03/2014 19:04:24
675000	33.6462941	-117.8335902	0	17/03/2014 19:04:26
676000	33.6462941	-117.8335902	0	17/03/2014 19:04:27
677000	33.6462941	-117.8335902	0	17/03/2014 19:04:28
677000	33.6463896	-117.8335385	0	17/03/2014 19:04:28
678000	33.6463896	-117.8335385	0	17/03/2014 19:04:29
679000	33.6463896	-117.8335385	0	17/03/2014 19:04:30
680000	33.6463896	-117.8335385	0	17/03/2014 19:04:31
681000	33.6463896	-117.8335385	0	17/03/2014 19:04:32
682000	33.6463896	-117.8335385	0	17/03/2014 19:04:33
683000	33.6463896	-117.8335385	0	17/03/2014 19:04:34
684000	33.6463896	-117.8335385	0	17/03/2014 19:04:35
684000	33.6464529	-117.8334944	0	17/03/2014 19:04:35
685000	33.6464529	-117.8334944	0	17/03/2014 19:04:36
686000	33.6464529	-117.8334944	0	17/03/2014 19:04:37
687000	33.6464529	-117.8334944	0	17/03/2014 19:04:38
689000	33.6464529	-117.8334944	0	17/03/2014 19:04:40
690000	33.646508	-117.8334271	0	17/03/2014 19:04:41
690000	33.646508	-117.8334271	0	17/03/2014 19:04:41
691000	33.646508	-117.8334271	0	17/03/2014 19:04:42
692000	33.646508	-117.8334271	0	17/03/2014 19:04:43
694000	33.646508	-117.8334271	0	17/03/2014 19:04:45
695000	33.646508	-117.8334271	0	17/03/2014 19:04:46
696000	33.646508	-117.8334271	0	17/03/2014 19:04:47
697000	33.646508	-117.8334271	0	17/03/2014 19:04:48
699000	33.6466101	-117.8333766	0	17/03/2014 19:04:50
700000	33.6466101	-117.8333766	0	17/03/2014 19:04:51
701000	33.6466101	-117.8333766	0	17/03/2014 19:04:52
703000	33.6466101	-117.8333766	0	17/03/2014 19:04:54
704000	33.6466101	-117.8333766	0	17/03/2014 19:04:55
705000	33.6466101	-117.8333766	0	17/03/2014 19:04:56
706000	33.6466101	-117.8333766	0	17/03/2014 19:04:57
707000	33.6466101	-117.8333766	0	17/03/2014 19:04:58
707000	33.6467219	-117.8333252	0	17/03/2014 19:04:58
708000	33.6467219	-117.8333252	0	17/03/2014 19:04:59
710000	33.6467219	-117.8333252	0	17/03/2014 19:05:01
711000	33.6467219	-117.8333252	0	17/03/2014 19:05:02
712000	33.6467219	-117.8333252	0	17/03/2014 19:05:03
712000	33.6467596	-117.8333019	0	17/03/2014 19:05:03
713000	33.6467596	-117.8333019	0	17/03/2014 19:05:04
714000	33.6467596	-117.8333019	0	17/03/2014 19:05:05
716000	33.6467596	-117.8333019	0	17/03/2014 19:05:07
717000	33.6467596	-117.8333019	0	17/03/2014 19:05:08
717000	33.6467918	-117.8332801	0	17/03/2014 19:05:08
718000	33.6467918	-117.8332801	0	17/03/2014 19:05:09
720000	33.6467918	-117.8332801	0	17/03/2014 19:05:11
721000	33.6467918	-117.8332801	0	17/03/2014 19:05:12
722000	33.6467918	-117.8332801	0	17/03/2014 19:05:13
723000	33.6467918	-117.8332801	0	17/03/2014 19:05:14
724000	33.6467918	-117.8332801	0	17/03/2014 19:05:15
725000	33.6468263	-117.8332585	0	17/03/2014 19:05:16
726000	33.6468263	-117.8332585	0	17/03/2014 19:05:17
728000	33.6468263	-117.8332585	0	17/03/2014 19:05:19
729000	33.6468263	-117.8332585	0	17/03/2014 19:05:20
730000	33.6468263	-117.8332585	0	17/03/2014 19:05:21
731000	33.6468587	-117.8332381	0	17/03/2014 19:05:22
731000	33.6468587	-117.8332381	0	17/03/2014 19:05:22
732000	33.6468587	-117.8332381	0	17/03/2014 19:05:23
733000	33.6468494	-117.8332444	0	17/03/2014 19:05:24
734000	33.6468446	-117.8332559	0	17/03/2014 19:05:25
735000	33.6468445	-117.8332624	0	17/03/2014 19:05:26
736000	33.6468502	-117.8332727	0	17/03/2014 19:05:27
737000	33.6468807	-117.8332585	0	17/03/2014 19:05:28
738000	33.646891	-117.8332628	0	17/03/2014 19:05:29
739000	33.6469008	-117.833268	0	17/03/2014 19:05:30
740000	33.6469045	-117.8332727	0	17/03/2014 19:05:31
741000	33.6469236	-117.833261	0	17/03/2014 19:05:32
742000	33.6469236	-117.833261	0	17/03/2014 19:05:33
743000	33.6469236	-117.833261	0	17/03/2014 19:05:34
745000	33.6469236	-117.833261	0	17/03/2014 19:05:36
746000	33.6469385	-117.8332494	0	17/03/2014 19:05:37
747000	33.6469385	-117.8332494	0	17/03/2014 19:05:38
748000	33.6469385	-117.8332494	0	17/03/2014 19:05:39
751000	33.6469462	-117.8332477	0	17/03/2014 19:05:42
754000	33.6469454	-117.8332541	0	17/03/2014 19:05:45
755000	33.6469454	-117.8332541	0	17/03/2014 19:05:46
756000	33.6469613	-117.8332335	0	17/03/2014 19:05:47
757000	33.6469644	-117.8332283	0	17/03/2014 19:05:48
760000	33.6469709	-117.8332291	0	17/03/2014 19:05:51
761000	33.6469959	-117.8332219	0	17/03/2014 19:05:52
4128000	33.6472025	-117.8330937	0	17/03/2014 20:01:59
4133000	33.647191	-117.8330907	0	17/03/2014 20:02:04
4138000	33.6471937	-117.8330876	0	17/03/2014 20:02:09
4143000	33.6472006	-117.8330896	0	17/03/2014 20:02:14
4775000	33.6469473	-117.8335129	0	17/03/2014 20:12:46
4779000	33.6471276	-117.8335208	0.43785	17/03/2014 20:12:50
4781000	33.647126	-117.8335072	0	17/03/2014 20:12:52
4781000	33.647126	-117.8335072	0	17/03/2014 20:12:52
4782000	33.647126	-117.8335072	0	17/03/2014 20:12:53
4783000	33.647126	-117.8335072	0	17/03/2014 20:12:54
4784000	33.647126	-117.8335072	0	17/03/2014 20:12:55
4785000	33.647126	-117.8335072	0	17/03/2014 20:12:56
4786000	33.6471252	-117.8335238	0.5004	17/03/2014 20:12:57
4786000	33.6471252	-117.8335238	0.5004	17/03/2014 20:12:57
4787000	33.6471303	-117.8335294	0.81315	17/03/2014 20:12:58
4788000	33.6471358	-117.8335325	0.8757	17/03/2014 20:12:59
4789000	33.6471434	-117.8335373	1.0008	17/03/2014 20:13:00
4790000	33.6471497	-117.8335421	0.8757	17/03/2014 20:13:01
4791000	33.6471551	-117.8335472	0.93825	17/03/2014 20:13:02
4791000	33.6471533	-117.8335458	0	17/03/2014 20:13:02
4792000	33.6471533	-117.8335458	0	17/03/2014 20:13:03
4793000	33.6471533	-117.8335458	0	17/03/2014 20:13:04
4794000	33.6471533	-117.8335458	0	17/03/2014 20:13:05
4795000	33.6471533	-117.8335458	0	17/03/2014 20:13:06
4796000	33.6471533	-117.8335458	0	17/03/2014 20:13:07
4796000	33.6471502	-117.8335452	0	17/03/2014 20:13:07
4798000	33.6471502	-117.8335452	0	17/03/2014 20:13:09
4799000	33.6471502	-117.8335452	0	17/03/2014 20:13:10
4800000	33.6471502	-117.8335452	0	17/03/2014 20:13:11
4801000	33.6471192	-117.8336221	3.81555	17/03/2014 20:13:12
4801000	33.6471192	-117.8336221	3.81555	17/03/2014 20:13:12
4802000	33.6471019	-117.8336571	3.6279001	17/03/2014 20:13:13
4803000	33.6470895	-117.8336894	2.9398499	17/03/2014 20:13:14
4804000	33.647086	-117.8337177	2.3769	17/03/2014 20:13:15
4805000	33.6470947	-117.8337422	2.31435	17/03/2014 20:13:16
4806000	33.6471103	-117.8337639	2.502	17/03/2014 20:13:17
4806000	33.6471103	-117.8337639	2.502	17/03/2014 20:13:17
4807000	33.6471289	-117.8337841	2.81475	17/03/2014 20:13:18
4808000	33.6471479	-117.8337996	2.502	17/03/2014 20:13:19
4809000	33.6471624	-117.8338123	1.5012001	17/03/2014 20:13:20
4810000	33.6471688	-117.8338182	0.81315	17/03/2014 20:13:21
4811000	33.6471734	-117.8338237	0.43785	17/03/2014 20:13:22
4811000	33.6471734	-117.8338237	0.43785	17/03/2014 20:13:22
4812000	33.6471773	-117.8338294	0.56295	17/03/2014 20:13:23
4813000	33.6471828	-117.8338392	1.3761	17/03/2014 20:13:24
4814000	33.6471898	-117.8338631	3.06495	17/03/2014 20:13:25
4815000	33.6471884	-117.8339065	4.6287	17/03/2014 20:13:26
4816000	33.6471671	-117.8339588	6.0048003	17/03/2014 20:13:27
4816000	33.6471671	-117.8339588	6.0048003	17/03/2014 20:13:27
4817000	33.6471268	-117.8340207	7.81875	17/03/2014 20:13:28
4818000	33.6470702	-117.8340919	9.69525	17/03/2014 20:13:29
4819000	33.6469963	-117.8341671	10.7586	17/03/2014 20:13:30
4820000	33.6469113	-117.8342387	11.5092	17/03/2014 20:13:31
4821000	33.6468132	-117.8343057	12.134701	17/03/2014 20:13:32
4822000	33.6468132	-117.8343057	12.134701	17/03/2014 20:13:33
4823000	33.6465918	-117.8344259	13.1355	17/03/2014 20:13:34
4824000	33.6464765	-117.8344702	12.6351	17/03/2014 20:13:35
4825000	33.6463707	-117.8344948	10.8837	17/03/2014 20:13:36
4826000	33.6462842	-117.834507	8.8821	17/03/2014 20:13:37
4827000	33.6462142	-117.8345126	6.7553997	17/03/2014 20:13:38
